id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,price,Horse_power
46496,BMW,X5 xDrive50i,2012,122600,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,12900,400.0
5366,Lexus,NX 200t Base,2015,82000,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,20000,235.0
5807,Acura,ZDX Base,2010,106335,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Gray,At least 1 accident or damage reported,24000,300.0
5618,Honda,Accord EX-L,2010,149000,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,8500,185.0
31680,BMW,M3 Base,2005,143095,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Red,None reported,16000,400.0
26209,BMW,328 i xDrive,2014,3099,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,81330,240.0
51569,BMW,X6 M Base,2017,25000,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,48000,567.0
36946,Ford,Bronco Big Bend Advanced,2022,12000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,33500,315.0
5510,Nissan,Altima 2.5 S,2014,87000,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,8900,182.0
51309,Porsche,911 Turbo,2018,53000,Gasoline,540.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,52000,540.0
12989,Acura,TSX Technology,2013,90400,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,14750,201.0
52207,Chevrolet,Silverado 1500 LT,2019,459,Gasoline,5.3L V8 16V GDI OHV,Transmission w/Dual Shift Mode,White,Jet Black,None reported,85989,
31216,Cadillac,CTS-V Base,2021,48600,Gasoline,640.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,229000,640.0
10242,Nissan,Cube 1.8 S,2011,85766,Gasoline,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,8250,122.0
42625,RAM,1500 Sport,2016,40000,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,25800,395.0
30608,Lexus,Cruze LS,2014,123500,Gasoline,136.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,17777,136.0
21326,Lincoln,Navigator Reserve,2019,71962,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Beige,Brown,None reported,73500,450.0
35554,Audi,A5 2.0T Premium Plus,2012,52253,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,21900,211.0
35882,Cadillac,CTS Performance,2007,116451,Gasoline,270.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,12900,270.0
7956,BMW,X7 xDrive40i,2020,29500,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Brown,None reported,68000,335.0
43551,Rolls-Royce,Ghost Base,2013,79000,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,48000,563.0
8089,Lexus,GX 460 Base,2018,52284,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,37050,301.0
37995,BMW,M240 i,2014,82900,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,16750,240.0
27652,Toyota,4Runner Limited,2016,60260,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,29000,270.0
40668,Honda,Civic EX,2014,107000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Silver,None reported,18800,140.0
42547,Chevrolet,Corvette Stingray w/2LT,2021,4200,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,51950,490.0
1252,BMW,428 i xDrive,2015,125000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,13000,240.0
50724,Ford,F-250 XLT,2019,38514,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,At least 1 accident or damage reported,54999,385.0
2225,Cadillac,Escalade ESV Platinum,2018,48613,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,25900,420.0
15821,Jeep,Wrangler Sport,2020,28567,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,28196,
18724,Volvo,XC70 3.2,2008,99700,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,15000,235.0
6600,Ford,F-150 Limited,2019,35900,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,41500,450.0
3344,Dodge,Challenger SRT 392,2015,27000,–,–,8-Speed A/T,Green,Black,None reported,38700,
37985,BMW,328 i xDrive,2011,110000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,9900,240.0
18458,Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,56600,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,White,None reported,209000,577.0
33594,BMW,M8 Gran Coupe Competition,2023,15000,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,64800,617.0
35402,BMW,328 i,2012,107818,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,At least 1 accident or damage reported,8500,240.0
19605,Toyota,Tundra SR5 Double Cab,2005,256000,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,–,At least 1 accident or damage reported,11500,282.0
6252,INFINITI,QX60 Base,2019,49000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,26500,295.0
21877,Porsche,911 GT3 RS,2018,71924,Gasoline,4.0L H6 24V GDI DOHC,7-Speed Automatic with Auto-Shift,Lizard Green,Black,None reported,41995,
52117,BMW,X4 M Competition,2022,18362,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,60000,503.0
41822,Cadillac,Escalade ESV Luxury,2015,114500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,9500,420.0
18257,Jeep,Wrangler Sport,2003,141800,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Red,Beige,At least 1 accident or damage reported,2300,190.0
17329,Subaru,WRX Limited,2015,105000,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,21900,268.0
12042,Mercedes-Benz,CLA-Class CLA 250,2016,83315,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,23000,208.0
11095,BMW,X6 M Base,2022,20800,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,175000,600.0
33271,Mercedes-Benz,AMG C 43 Base 4MATIC,2021,72500,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Black,Black,None reported,60000,429.0
18417,Ford,Mustang GT,2008,74500,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,15499,300.0
7519,Chevrolet,Corvette Z06,2019,63866,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,34500,650.0
48873,Lamborghini,Murcielago Base,2017,10000,Gasoline,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,36300,571.0
491,Audi,A5 2.0T Premium Plus,2016,51300,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,24500,220.0
47261,Nissan,Xterra S,2009,100900,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,6999,261.0
25789,Jeep,Wrangler Sport,1997,110000,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,None reported,18900,181.0
31369,BMW,X5 xDrive50i,2008,140000,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None reported,4900,400.0
8761,Lexus,RX 300 Base,2002,103000,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,10500,220.0
5932,Ford,Shelby GT500 Base,2018,24114,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,Orange,Black,None reported,41986,760.0
27127,Chevrolet,Corvette Stingray w/2LT,2022,13000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,324995,490.0
25290,Toyota,Highlander Limited,2011,160000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,7000,270.0
37926,INFINITI,QX56 Base,2011,103010,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,12000,400.0
16356,Lexus,LX 570 Three-Row,2019,41500,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,41400,383.0
31999,Lexus,RX 350 Base,2018,53750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,22500,295.0
10224,Land,Rover Range Rover Velar P380 S,2018,46000,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,62900,380.0
13223,Audi,A4 2.0T Premium,2013,71000,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,12700,211.0
18145,BMW,340 i,2013,68750,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,25900,320.0
12172,Mercedes-Benz,GLE 350 Base 4MATIC,2020,17500,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,52000,255.0
22554,GMC,Suburban LT,2016,98000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Transmission Overdrive Switch,Gray,Black,At least 1 accident or damage reported,25500,355.0
21514,Porsche,Boxster Base,2002,148800,Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Black,At least 1 accident or damage reported,3900,201.0
37825,Lexus,RX 450h Base,2013,52100,Hybrid,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Black,Black,None reported,33500,245.0
8693,Ford,Transit-350 Base,2020,19400,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,44000,310.0
26074,Porsche,Panamera Turbo,2017,55000,Gasoline,520.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,40000,520.0
28529,Porsche,Panamera Turbo,2015,46000,Gasoline,550.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,57500,550.0
27623,Porsche,911 Carrera,2023,19800,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,144900,379.0
19346,Jeep,Gladiator Mojave,2022,13000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,69000,285.0
33102,BMW,650 Gran Coupe i xDrive,2016,59000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,63000,445.0
45178,Jaguar,XJ8 L,2004,153000,Gasoline,294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,13700,294.0
5487,Pontiac,Solstice GXP,2007,53677,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,36900,355.0
45884,Ford,F-150 XLT SuperCab,2009,120000,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,16500,292.0
2303,Lincoln,MKZ Base,2015,120000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Beige,Beige,At least 1 accident or damage reported,14500,240.0
18645,BMW,330 i xDrive,2017,133300,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,3000,248.0
34019,Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,83112,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,31953,577.0
41841,Mercedes-Benz,SL-Class SL 550,2012,21300,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Beige,At least 1 accident or damage reported,38500,382.0
11406,Nissan,Xterra Pro-4X,2011,126700,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,14000,261.0
53898,BMW,M6 Gran Coupe Base,2020,27965,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,45000,560.0
23744,Chevrolet,Silverado 1500 LT Trail Boss,2020,43000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Gray,None reported,43500,355.0
26004,Chevrolet,Camaro 1SS,2017,45000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,41500,455.0
25014,Land,Rover Discovery HSE LUXURY,2017,71924,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Gray,None reported,32850,340.0
35699,BMW,328 i xDrive,2011,110000,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,29000,230.0
16358,BMW,M3 Competition,2022,14269,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,17500,503.0
15620,Chevrolet,Tahoe LS,2006,170000,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,Gray,Gray,At least 1 accident or damage reported,11000,295.0
34522,BMW,M3 Base,2016,55250,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,White,None reported,49999,425.0
31025,BMW,M8 Gran Coupe Competition,2023,20000,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,46900,617.0
13582,Genesis,G80 3.3T Sport,2019,67686,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,19290,365.0
54025,Dodge,Durango GT,2021,17836,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Octane Red Pearlcoat,Black,None reported,32455,
21635,Jeep,Grand Cherokee L Limited,2021,9099,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,43449,
19224,Audi,Q5 2.0T Premium Plus,2019,50000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,At least 1 accident or damage reported,36000,248.0
32394,Lexus,RX 350 Base,2015,126225,Gasoline,275.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,11500,275.0
43401,Ford,F-250 XLT,2019,33000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,59000,450.0
26649,Mercedes-Benz,SLK-Class SLK320,2001,67522,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,None reported,19000,215.0
43969,Cadillac,Escalade ESV Platinum,2016,168600,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,16500,420.0
40483,Mercedes-Benz,GLC 300 GLC 300,2022,12771,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,51900,255.0
50816,Subaru,Outback Limited,2020,36602,Gasoline,2.5L H4 16V MPFI DOHC,Automatic CVT,Blue,Black,At least 1 accident or damage reported,34645,
53165,Nissan,NV200 SV,2019,14700,Gasoline,131.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Black,None reported,41000,131.0
125,BMW,X5 xDrive40i,2021,60000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,37000,335.0
10002,BMW,650 i,2015,5800,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,40000,445.0
19448,INFINITI,G37 x,2014,119850,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,At least 1 accident or damage reported,15000,328.0
4963,Volvo,XC60 T6 Inscription,2018,58600,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,34000,250.0
11777,Aston,Martin DBX Base,2021,2353,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Gray,Sahara Tan,None reported,87150,
6295,Hyundai,Sonata SE,2010,70000,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,15900,200.0
44468,Land,Rover Range Rover Sport HST MHEV,2020,40000,Gasoline,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Silver,Black,None reported,56000,395.0
18216,Lexus,IS 250 Base,2010,204000,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,At least 1 accident or damage reported,3500,204.0
26335,Subaru,BRZ Limited,2018,26600,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,At least 1 accident or damage reported,45000,228.0
50176,BMW,X6 xDrive40i,2019,57939,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,38000,335.0
51096,Mercedes-Benz,SL-Class SL500 Roadster,2005,126700,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,13500,302.0
23934,Ford,F-250 Lariat,2022,6600,Gasoline,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Black,At least 1 accident or damage reported,80000,430.0
53012,BMW,M3 Base,2020,44000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,54999,425.0
29248,Mercedes-Benz,E-Class E 350,2007,140000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,6750,268.0
7990,GMC,Yukon Denali,2021,30022,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,47000,420.0
16636,Ford,Transit Connect XLT,2015,112000,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,24500,169.0
2227,Jaguar,F-PACE 25t Premium,2019,29500,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Beige,None reported,36750,247.0
26993,BMW,X7 xDrive40i,2023,2950,Hybrid,375.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Green,Black,None reported,95999,375.0
23531,Jeep,Liberty Sport,2004,144770,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,5500,210.0
21678,Genesis,GV70 2.5T,2023,5400,Gasoline,400.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,60000,400.0
46366,Lincoln,Navigator Base,2009,191775,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,9950,310.0
18124,Acura,MDX 3.7L Advance,2011,106385,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,16499,300.0
3788,Kia,Sorento LX,2022,28000,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,None reported,50999,191.0
42291,Lincoln,MKX Black Label,2019,50000,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,44000,335.0
31956,BMW,328 i xDrive,2011,132000,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,11000,230.0
38821,Mercedes-Benz,C-Class C 250 Sport,2013,70612,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Beige,None reported,12000,201.0
51784,Lexus,RX 330 Base,2006,187450,Gasoline,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,None reported,10400,230.0
40143,Lincoln,MKT Base,2012,140200,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,10500,300.0
23506,BMW,X5 xDrive40i,2019,50000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Beige,None reported,32000,335.0
12976,Ford,Bronco Badlands Advanced,2022,10500,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,27500,315.0
33429,Ford,F-150 Raptor,2023,28260,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Blue,None reported,122950,450.0
17837,Toyota,Corolla LE,2003,51400,Gasoline,130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,12500,130.0
22801,BMW,M5 Base,2018,47700,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,68995,600.0
30961,GMC,Sierra 2500 AT4,2022,85200,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,44999,445.0
8653,Ford,Excursion Limited 4WD,2004,150000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,Gold,Beige,At least 1 accident or damage reported,3995,325.0
1272,INFINITI,Q50 3.0t Signature Edition,2020,18000,Gasoline,300.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,32000,300.0
24436,Volvo,XC60 3.2,2012,102000,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,17000,240.0
1557,BMW,750 i xDrive,2019,41906,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,At least 1 accident or damage reported,48999,445.0
49582,Scion,tC Anniversary Edition,2014,96800,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,33900,179.0
30742,Mitsubishi,Eclipse GS,2008,189500,Gasoline,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,3600,162.0
25417,Mercedes-Benz,GL-Class GL 450,2013,120321,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,10500,335.0
32370,Cadillac,Escalade EXT Base,2009,155000,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Black,None reported,16900,403.0
25292,Mercedes-Benz,AMG C 63 Base,2018,28399,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,49700,469.0
1329,Nissan,350Z Touring,2006,103000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,At least 1 accident or damage reported,8500,306.0
39114,Chevrolet,Corvette Base,2006,300183,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Yellow,Black,None reported,7200,400.0
8280,Lexus,LC 500 Base,2021,31600,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,41000,471.0
9715,BMW,X3 M40i,2021,31350,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Orange,None reported,64250,382.0
26459,BMW,528 i xDrive,2013,83500,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,18500,240.0
29341,Dodge,F-150 XLT,2018,63496,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Gray,None reported,34000,375.0
51445,BMW,ALPINA B7 xDrive,2013,36750,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,29800,445.0
35664,Cadillac,XTS Luxury,2012,111000,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,7900,304.0
27308,Mercedes-Benz,SL-Class SL500 Roadster,2004,35400,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Gray,None reported,24500,302.0
