id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,price,milage_per_year,milage_bins,horse_power
26484,Mercedes-Benz,S-Class S 560 4MATIC,2016,71962,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,9450,8995.0,Medium,463.0
34535,BMW,650 i,2006,118000,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,17900,6555.0,High,360.0
19889,Land,Rover Range Rover Sport Supercharged,2013,58800,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,–,None reported,40500,5345.0,Medium,510.0
13818,Ford,Expedition Max King Ranch,2021,53401,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,39999,17800.0,Medium,375.0
1393,Jeep,Wrangler Unlimited Sahara,2019,61773,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Bright White Clearcoat,Black,None reported,43389,12354.0,Medium,
11936,Chevrolet,Corvette Z06,2018,41500,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,51000,6916.0,Low,650.0
38519,Mercedes-Benz,S-Class S 63 AMG,2015,60000,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,76000,6666.0,Medium,518.0
41582,Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101,Plug-In Hybrid,261.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,White,–,None reported,29900,5050.0,Low,261.0
44716,Mercedes-Benz,Metris Base,2019,10500,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,79500,2100.0,Low,208.0
26407,BMW,X5 xDrive35i,2017,70582,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,28000,10083.0,Medium,300.0
24272,Ford,F-150 XLT,2018,54700,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Silver,Gray,At least 1 accident or damage reported,20995,9116.0,Medium,395.0
24690,Ford,Expedition Max King Ranch,2022,29322,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,Mesa,None reported,47645,14661.0,Low,
15808,Ford,Explorer Limited,2022,16000,Hybrid,318.0HP 3.3L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Gray,Black,At least 1 accident or damage reported,38999,8000.0,Low,318.0
42723,Subaru,Outback 2.5 i Special Edition,2011,181870,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,4500,13990.0,High,169.0
35979,Mercedes-Benz,AMG C 43 Base 4MATIC,2017,41500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,At least 1 accident or damage reported,49995,5928.0,Low,362.0
25673,BMW,Z4 3.0i Roadster,2006,143250,Gasoline,215.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,11500,7958.0,High,215.0
26443,Ford,Explorer XLT,2018,63500,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,34500,10583.0,Medium,290.0
51290,Mercedes-Benz,E-Class E 350,2014,70312,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Gray,None reported,17995,7031.0,Medium,302.0
27285,Ford,Bronco Sport Outer Banks,2021,26465,Gasoline,1.5L I3 12V PDI DOHC Turbo,6-Speed Automatic,White,Navy Pier,None reported,83900,8821.0,Low,
24738,BMW,M6 Base,2014,29500,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,40999,2950.0,Low,560.0
9142,Subaru,Outback 3.6R Limited,2017,112000,Gasoline,256.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Black,–,At least 1 accident or damage reported,15400,16000.0,High,256.0
4429,Chevrolet,Corvette Stingray w/3LT,2022,10500,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,69000,5250.0,Low,490.0
41575,Bentley,Continental GT V8 S,2019,18950,Gasoline,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,77999,3790.0,Low,521.0
29214,Chevrolet,Corvette Base,2004,66500,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,17000,3325.0,Medium,350.0
2259,Chevrolet,Sonata Hybrid Base,2013,135000,Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Brown,Beige,None reported,3999,12272.0,High,206.0
30719,Jeep,Wrangler Unlimited Sport,2016,86250,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,At least 1 accident or damage reported,26500,10781.0,Medium,285.0
20356,Subaru,Impreza 2.0i,2017,93000,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,At least 1 accident or damage reported,12500,13285.0,High,152.0
6865,Land,Rover Range Rover Sport HSE Dynamic,2019,77690,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,40000,15538.0,Medium,380.0
2004,Audi,RS Q8 4.0T quattro,2021,11322,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Black,Black / Express Red,None reported,22222,3774.0,Low,
1234,Ford,Mustang GT Premium,2010,136500,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,6999,9750.0,High,412.0
3331,Porsche,911 Carrera 4S,2020,28000,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,134999,7000.0,Low,443.0
37635,Mitsubishi,Outlander Sport 2.4 SE,2017,62660,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,22500,8951.0,Medium,260.0
9114,BMW,M4 Base,2019,37248,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,44249,7449.0,Low,425.0
28797,Ford,Mustang V6,2012,122000,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,13500,10166.0,High,305.0
32633,BMW,M550 i xDrive,2020,13250,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,44900,3312.0,Low,523.0
21708,GMC,Terrain SLE,2010,81500,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,18500,5821.0,Medium,182.0
42874,Toyota,Sequoia TRD Pro,2019,65000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,38000,13000.0,Medium,381.0
42354,RAM,2500 Laramie,2019,20623,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,36800,4124.0,Low,410.0
9151,Hyundai,Accent GLS,2014,111000,Gasoline,138.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,7900,11100.0,High,138.0
20083,Ford,Transit-350 XLT,2020,112000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,31650,28000.0,High,310.0
18455,Cadillac,CTS Premium,2012,135000,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,15900,11250.0,High,318.0
12324,Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36648,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,130000,6108.0,Low,518.0
5317,Jeep,Gladiator Overland,2022,15000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,51900,7500.0,Low,285.0
52897,GMC,Acadia SLT-1,2015,119000,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,15000,13222.0,High,288.0
14919,Audi,S6 4.0T,2016,70891,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,21800,8861.0,Medium,420.0
17239,Jeep,Wagoneer Series III,2022,10458,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Black Clearcoat,Global Black,None reported,69685,5229.0,Low,
26729,Mercedes-Benz,Sprinter 2500,2011,120000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Black,Gray,None reported,15900,9230.0,High,188.0
49090,Mercedes-Benz,S-Class S 580 4MATIC,2021,7968,Hybrid,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Black,Black,None reported,62500,2656.0,Low,496.0
42166,RAM,1500 Classic SLT,2021,64855,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Agate Black Metallic,Black,None reported,35113,21618.0,Medium,
46743,Jaguar,X7 xDrive40i,2022,38800,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,66500,19400.0,Low,550.0
23095,BMW,M5 Base,2019,20500,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,79950,4100.0,Low,600.0
26185,BMW,M3 Base,2001,111000,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,15000,4826.0,High,333.0
50111,Lexus,GX 460 Premium,2021,39102,Gasoline,4.6L V8 32V MPFI DOHC,6-Speed Automatic,White,–,At least 1 accident or damage reported,39853,13034.0,Low,
22289,Ford,Mustang V6 Premium,2013,70000,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,14999,6363.0,Medium,305.0
36512,Ford,Mustang V6,2013,54000,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,23500,4909.0,Medium,300.0
46039,Jeep,Wrangler Unlimited Sahara,2018,50750,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,34000,8458.0,Medium,285.0
43487,Chevrolet,Corvette Stingray w/2LT,2022,7800,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,82000,3900.0,Low,490.0
49408,BMW,M440 i,2021,44000,Hybrid,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Beige,None reported,23999,14666.0,Low,382.0
36714,Chevrolet,Suburban LT,2018,49105,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,37000,8184.0,Medium,355.0
40931,Land,Rover Range Rover 3.0L Supercharged HSE,2017,55000,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,58000,7857.0,Medium,380.0
39274,RAM,1500 Rebel,2019,52673,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,28450,10534.0,Medium,395.0
38822,Audi,SQ5 3.0T Premium Plus,2020,14000,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,39900,3500.0,Low,349.0
35004,BMW,X6 M50i,2022,28898,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,–,None reported,77999,14449.0,Low,523.0
36149,BMW,MKZ Base,2016,68200,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,16750,8525.0,Medium,300.0
8189,Ford,Expedition Timberline,2021,30301,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Dark Matter Metallic,Black Onyx,None reported,57480,10100.0,Low,
52142,Dodge,Charger SRT Hellcat Widebody,2023,1800,Gasoline,717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,159500,1800.0,Low,717.0
38403,Mercedes-Benz,GLE 350 Base 4MATIC,2023,24500,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,40500,24500.0,Low,255.0
32288,Mercedes-Benz,S-Class S 560 4MATIC,2019,45791,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,29000,9158.0,Medium,463.0
32474,BMW,428 Gran Coupe i xDrive,2016,59000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,At least 1 accident or damage reported,26999,7375.0,Medium,240.0
20110,Chevrolet,Silverado 1500 LT Extended Cab,2002,229450,Gasoline,285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,10500,10429.0,High,285.0
28226,Mercedes-Benz,AMG E 53 Base 4MATIC,2022,13000,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,White,Brown,None reported,68995,6500.0,Low,429.0
23909,Porsche,Cayman Base,2011,66000,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,At least 1 accident or damage reported,21000,5076.0,Medium,265.0
18821,Chevrolet,Traverse Premier,2018,74414,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,23995,12402.0,Medium,310.0
28111,Chevrolet,Camaro 2SS,2023,20000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,69900,20000.0,Low,455.0
37478,Lincoln,LS V8,2002,123000,Gasoline,252.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,15000,5590.0,High,252.0
53520,Mercedes-Benz,CLA-Class CLA 250,2014,120000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,21500,12000.0,High,208.0
18512,Toyota,Land Cruiser Base,2011,184000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,19500,14153.0,High,381.0
18901,Cadillac,Escalade ESV Sport,2021,28500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,55600,9500.0,Low,420.0
9836,Lexus,LX 570 Three-Row,2020,39300,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,45515,9825.0,Low,383.0
27480,Subaru,WRX Premium,2017,55000,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,None reported,32324,7857.0,Medium,268.0
43441,Mercedes-Benz,SL-Class SL500 Roadster,2004,46000,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,30500,2300.0,Medium,302.0
8333,BMW,M8 Gran Coupe Competition,2023,21057,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Gray,None reported,98000,21057.0,Low,617.0
41027,Audi,A4 2.0T Premium Plus,2015,83420,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,18000,9268.0,Medium,220.0
47343,BMW,X7 xDrive40i,2021,45241,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,None reported,54500,15080.0,Low,335.0
49456,Audi,RS 5 2.9T,2021,9500,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,72900,3166.0,Low,444.0
45472,Audi,TT Roadster quattro,2005,151600,Gasoline,225.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,3499,7978.0,High,225.0
16608,Chevrolet,Cruze LS,2018,100000,Gasoline,153.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,10700,16666.0,High,153.0
19147,Porsche,Macan S,2022,46000,Gasoline,375.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,66200,23000.0,Medium,375.0
40654,BMW,X5 xDrive 35i Sport Activity,2012,170000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,8000,14166.0,High,300.0
36568,Honda,Insight EX,2015,125519,Gasoline,151.0HP 1.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Black,At least 1 accident or damage reported,14945,13946.0,High,151.0
48008,Chevrolet,Corvette Base,2007,1500,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,4700,88.0,Low,400.0
53453,Chevrolet,Malibu 1LT,2011,139000,Gasoline,169.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gold,Black,None reported,4200,10692.0,High,169.0
16103,Mercedes-Benz,GL-Class GL 450,2011,138050,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,16500,10619.0,High,335.0
53802,Nissan,Armada LE,2011,99000,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,6000,7615.0,High,390.0
5897,Porsche,718 Boxster S,2016,50000,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,16995,6250.0,Medium,350.0
24185,Ford,F-150 Lariat,2018,26000,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,39499,4333.0,Low,400.0
33245,Lexus,RX 350 Base,2011,73000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Beige,Beige,At least 1 accident or damage reported,10000,5615.0,Medium,270.0
23330,Chevrolet,Silverado 1500 Limited High Country,2022,2550,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,57000,1275.0,Low,355.0
36180,Kia,Optima LX,2019,62660,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,18500,12532.0,Medium,185.0
50508,Volvo,XC90 T6 Momentum,2018,60251,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,28890,10041.0,Medium,316.0
33574,Hyundai,Accent GLS,2013,137790,Gasoline,138.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,10500,12526.0,High,138.0
32875,INFINITI,G37 x,2012,120000,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,19500,10000.0,High,328.0
21655,Nissan,370Z Base,2013,106700,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Orange,None reported,17500,9700.0,High,332.0
18289,Chevrolet,Silverado 1500 LT Crew Cab,2006,139000,Gasoline,345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,15000,7722.0,High,345.0
32794,Toyota,Sequoia Platinum,2023,8200,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Gray,Black,None reported,92000,8200.0,Low,437.0
1232,Porsche,Panamera 2,2011,103010,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,15000,7923.0,High,300.0
24815,Chevrolet,Suburban 1500 LTZ,2016,99600,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,26950,12450.0,High,355.0
31374,RAM,2500 Big Horn,2020,51000,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,45900,12750.0,Medium,410.0
20221,Chevrolet,Camaro 2SS,2017,44000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,39999,6285.0,Low,455.0
16968,BMW,M3 Competition,2021,12500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,41400,4166.0,Low,503.0
17711,Jeep,Grand Cherokee Limited,2020,47500,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,29900,11875.0,Medium,293.0
5182,BMW,M6 Base,2015,39000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,85500,4333.0,Low,560.0
45130,Ford,Expedition Limited,2021,9500,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,20999,3166.0,Low,400.0
50845,Hyundai,Veloster Base,2014,75000,Gasoline,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,18300,7500.0,Medium,132.0
49054,Lincoln,Corsair Grand Touring,2021,1850,Plug-In Hybrid,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Silver,Beige,None reported,36950,616.0,Low,266.0
50611,Ford,Mustang GT,2016,40570,Gasoline,435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,27900,5071.0,Low,435.0
49607,BMW,X6 xDrive35i,2018,52694,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,49999,8782.0,Medium,300.0
13331,Chevrolet,Camaro 1SS,2018,65750,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,34950,10958.0,Medium,455.0
19437,Mercedes-Benz,SL-Class SL 550,2015,2015,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,42999,223.0,Low,429.0
2062,Toyota,4Runner Limited Nightshade,2016,82900,Gasoline,4.0L V6 24V MPFI DOHC,6-Speed Automatic,Black,Black,None reported,22495,10362.0,Medium,
38660,Lexus,GX 460 Base,2017,67865,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,40036,9695.0,Medium,301.0
44042,BMW,M5 Base,2018,61773,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,At least 1 accident or damage reported,27900,10295.0,Medium,600.0
42385,Ford,F-250 Lariat,2014,106731,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Beige,None reported,35000,10673.0,High,440.0
37129,Land,Rover Range Rover 3.0L Supercharged HSE,2017,36000,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,34000,5142.0,Low,380.0
33837,Cadillac,ATS 2.0L Turbo Luxury,2018,16000,Gasoline,272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Beige,None reported,39650,2666.0,Low,272.0
13091,Audi,A6 3.0T Premium Plus,2016,54000,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Brown,None reported,41000,6750.0,Medium,310.0
30408,Ford,Mustang GT Premium,2016,105500,Gasoline,275.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,19800,13187.0,High,275.0
34389,BMW,M3 Base,2012,78414,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,19000,6534.0,Medium,414.0
15742,Audi,SQ5 3.0T Prestige,2019,48500,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,43500,9700.0,Medium,349.0
42317,Mercedes-Benz,CLA-Class CLA 250,2014,79000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,19780,7900.0,Medium,208.0
23292,Honda,CR-V EX,2003,212000,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,M/T,Gold,Beige,At least 1 accident or damage reported,11900,10095.0,High,160.0
13511,Toyota,Highlander Platinum,2018,41000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,36499,6833.0,Low,295.0
40983,GMC,Yukon Denali,2016,92800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,32500,11600.0,High,420.0
49863,BMW,M3 Base,2014,56700,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,215000,5670.0,Medium,425.0
17705,Mercedes-Benz,AMG GT 63 S 4-Door,2019,28755,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,67250,5751.0,Low,630.0
6505,Chevrolet,Tahoe LT,2018,64600,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,35999,10766.0,Medium,355.0
9937,Honda,Civic Si Base,2018,55000,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,27000,9166.0,Medium,201.0
45257,Mercedes-Benz,E-Class E 350,2014,63496,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,27000,6349.0,Medium,302.0
47533,Land,Rover Range Rover Evoque S,2017,37000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,22800,5285.0,Low,240.0
11125,Ford,Expedition Platinum,2020,73043,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,Platinum,None reported,54900,18260.0,Medium,
38030,Ford,Fusion Hybrid Base,2011,188000,Hybrid,156.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Brown,At least 1 accident or damage reported,10000,14461.0,High,156.0
